
============================================================
  DEVICE: SW06-PoE-24P-BIURO-1-P1  [10.0.100.16]  vendor: cisco
============================================================

Timestamp : 2026-05-15 12:24:16


------------------------------------------------------------
  CMD: show log
------------------------------------------------------------

Syslog logging: enabled (0 messages dropped, 0 messages rate-limited, 0 flushes, 0 overruns, xml disabled, filtering disabled)

No Active Message Discriminator.



No Inactive Message Discriminator.


    Console logging: level emergencies, 0 messages logged, xml disabled,
                     filtering disabled
    Monitor logging: level debugging, 0 messages logged, xml disabled,
                     filtering disabled
    Buffer logging:  level debugging, 40087 messages logged, xml disabled,
                    filtering disabled
    Exception Logging: size (4096 bytes)
    Count and timestamp logging messages: disabled
    File logging: disabled
    Persistent logging: disabled

No active filter modules.

    Trap logging: level informational, 40053 message lines logged
Feb 25 21:42:08.608: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:42:09.609: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:44:33.543: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:44:35.551: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:44:37.942: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:44:39.950: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:44:43.101: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:44:46.231: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:44:49.246: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:44:50.247: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:47:14.307: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:47:16.315: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:47:18.743: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:47:20.751: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:47:23.944: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:47:27.074: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:47:30.052: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:47:31.053: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:49:55.144: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:49:57.158: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:50:00.346: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:50:02.348: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:50:04.823: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:50:08.189: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:50:11.246: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:50:12.247: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:52:35.725: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:52:37.728: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:52:39.757: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:52:41.765: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:52:45.640: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:52:48.927: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:52:52.026: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:52:53.027: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:55:17.265: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:55:19.273: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:55:21.224: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:55:23.232: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:55:26.472: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:55:29.634: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:55:32.648: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:55:33.650: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:57:57.673: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:57:59.675: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:58:02.229: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:58:04.237: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:58:07.267: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:58:10.434: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 25 21:58:13.454: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 25 21:58:14.456: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 22:00:38.909: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 22:00:40.917: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 25 22:00:44.031: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 25 22:00:46.039: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 05:50:15.584: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to down
Feb 26 05:50:16.590: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to down
Feb 26 05:50:19.569: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to up
Feb 26 05:50:20.570: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to up
Feb 26 06:02:56.248: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Feb 26 06:02:57.249: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Feb 26 06:03:05.465: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Feb 26 06:03:06.467: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Feb 26 06:30:46.166: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Feb 26 06:30:47.172: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Feb 26 06:31:00.154: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Feb 26 06:31:01.156: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Feb 26 06:42:59.382: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to up
Feb 26 06:43:00.384: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Feb 26 06:43:01.673: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Feb 26 06:43:02.680: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to down
Feb 26 06:43:09.627: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to up
Feb 26 06:43:10.629: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Feb 26 06:55:31.516: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Feb 26 06:55:32.517: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Feb 26 06:55:43.098: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Feb 26 06:55:45.237: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Feb 26 06:55:48.136: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Feb 26 06:55:49.138: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Feb 26 07:41:12.495: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to down
Feb 26 07:41:13.501: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to down
Feb 26 07:41:25.482: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to up
Feb 26 07:41:26.483: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to up
Feb 26 08:47:49.396: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Feb 26 08:47:51.404: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Feb 26 08:47:53.160: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Feb 26 08:47:55.163: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Feb 26 09:25:45.731: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Feb 26 09:25:46.737: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Feb 26 09:25:54.759: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Feb 26 09:25:55.761: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Feb 26 10:20:47.333: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Feb 26 10:20:48.339: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Feb 26 10:20:53.598: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Feb 26 10:20:54.600: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Feb 26 11:08:21.038: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:08:24.283: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:08:27.382: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:08:28.383: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:24:21.857: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:24:23.860: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:24:26.261: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:24:31.861: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:24:34.923: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:24:35.924: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:28:00.190: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:28:02.199: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:28:04.348: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:28:06.356: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:28:26.511: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:28:29.678: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:28:32.734: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:28:33.736: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:30:58.042: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:31:00.045: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:31:02.158: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:31:04.166: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:31:06.557: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:31:09.687: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:31:12.665: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:31:13.666: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:33:37.768: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:33:39.776: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:33:42.198: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:33:44.201: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:33:46.592: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:33:49.680: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:33:52.700: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:33:53.701: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:37:47.759: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:37:49.767: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:37:52.158: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:37:57.846: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:38:00.866: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:38:01.868: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:40:26.090: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:40:28.093: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:40:30.526: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:40:36.094: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:40:39.114: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:40:40.115: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:43:04.028: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:43:06.036: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:43:08.432: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:43:13.995: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:43:17.015: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:43:18.016: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:45:42.522: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:45:44.524: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:45:46.596: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:45:48.604: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:59:24.509: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:59:27.676: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 11:59:30.733: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 11:59:31.734: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:01:56.119: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:01:58.121: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:02:00.040: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:02:02.043: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:02:04.833: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:02:07.963: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:02:10.941: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:02:11.942: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:04:36.117: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:04:38.125: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:04:42.115: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:04:44.123: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:04:45.796: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:04:48.921: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:04:51.983: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:04:52.984: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:07:15.927: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:07:17.935: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:07:21.013: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:07:23.015: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:07:26.408: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:07:29.774: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:07:32.836: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:07:33.837: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:09:57.094: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:09:59.103: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:10:01.221: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:10:03.224: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:10:07.455: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:10:10.585: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:10:13.605: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:10:14.606: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:13:08.982: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:13:10.990: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:13:13.302: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:13:15.326: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:13:28.627: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:13:31.752: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:13:35.449: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:13:36.450: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:16:00.310: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:16:02.308: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:16:04.258: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:16:06.272: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:16:09.381: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:16:12.506: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:16:15.605: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:16:16.606: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:18:40.959: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:18:42.967: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:18:45.085: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:18:47.093: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:18:49.925: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:18:53.050: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:18:56.112: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:18:57.113: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:21:21.524: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:21:23.532: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:21:25.524: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Feb 26 12:21:27.538: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Feb 26 12:21:30.406: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
